"_id","employee_id","date","hostname","os","login_time","logout_time","active_hours"
"ObjectId(""6849ef87ab2373184fe07eaf"")","E068","2025-06-09","web-93.lynch-ruiz.com","Linux","08:18","16:14",8.3
"ObjectId(""6849ef87ab2373184fe07eb0"")","E068","2025-06-10","lt-07.sellers.biz","macOS","08:09","18:46",9.8
"ObjectId(""6849ef87ab2373184fe07eb1"")","E069","2025-06-01","web-79.williams.biz","Windows","08:50","15:34",7.3
"ObjectId(""6849ef87ab2373184fe07eb2"")","E069","2025-06-02","db-75.wagner.net","Linux","07:12","17:26",9.4
"ObjectId(""6849ef87ab2373184fe07eb3"")","E069","2025-06-03","desktop-45.martin.com","Windows","08:41","18:55",10.1
"ObjectId(""6849ef87ab2373184fe07eb4"")","E069","2025-06-04","db-25.oneill.info","Windows","09:32","19:14",9.1
"ObjectId(""6849ef87ab2373184fe07eb5"")","E069","2025-06-05","lt-56.daniels-phelps.info","Linux","07:37","14:00",6.8
"ObjectId(""6849ef87ab2373184fe07eb6"")","E069","2025-06-06","email-10.lewis.com","Windows","10:29","20:32",10.2
"ObjectId(""6849ef87ab2373184fe07eb7"")","E069","2025-06-07","srv-81.ray.com","macOS","09:01","16:18",7.4
"ObjectId(""6849ef87ab2373184fe07eb8"")","E069","2025-06-08","lt-82.hernandez.net","Linux","08:28","15:13",6.7
"ObjectId(""6849ef87ab2373184fe07eb9"")","E069","2025-06-09","email-04.miller.info","macOS","08:01","18:08",9.7
"ObjectId(""6849ef87ab2373184fe07eba"")","E069","2025-06-10","desktop-77.walton.com","Linux","09:44","18:46",9.3
"ObjectId(""6849ef87ab2373184fe07ebb"")","E070","2025-06-01","email-71.luna.com","Linux","09:45","16:58",7.3
"ObjectId(""6849ef87ab2373184fe07ebc"")","E070","2025-06-02","db-92.combs.biz","macOS","09:13","18:10",9.1
"ObjectId(""6849ef87ab2373184fe07ebd"")","E070","2025-06-03","email-03.perez.com","macOS","08:46","18:52",9.8
"ObjectId(""6849ef87ab2373184fe07ebe"")","E070","2025-06-04","db-00.hicks.com","Linux","07:44","15:16",7.4
"ObjectId(""6849ef87ab2373184fe07ebf"")","E070","2025-06-05","db-25.gibson.com","Windows","10:58","17:45",7.2
"ObjectId(""6849ef87ab2373184fe07ec0"")","E070","2025-06-06","lt-70.peterson.net","macOS","09:35","17:56",8
"ObjectId(""6849ef87ab2373184fe07ec1"")","E070","2025-06-07","email-15.smith.com","Windows","07:09","14:25",6.7
"ObjectId(""6849ef87ab2373184fe07ec2"")","E070","2025-06-08","lt-58.ortiz.com","macOS","10:47","18:49",8.4
"ObjectId(""6849ef87ab2373184fe07ec3"")","E070","2025-06-09","lt-95.keller.com","macOS","07:28","17:07",9.9
"ObjectId(""6849ef87ab2373184fe07ec4"")","E070","2025-06-10","desktop-74.smith.info","Linux","07:11","16:19",8.6
"ObjectId(""6849ef87ab2373184fe07ec5"")","E071","2025-06-01","email-63.jordan-cox.net","Windows","09:50","16:51",6.6
"ObjectId(""6849ef87ab2373184fe07ec6"")","E071","2025-06-02","lt-44.sullivan-franklin.com","Windows","07:22","15:05",7.9
"ObjectId(""6849ef87ab2373184fe07ec7"")","E071","2025-06-03","srv-79.young-herrera.com","Linux","08:35","17:52",8.8
"ObjectId(""6849ef87ab2373184fe07ec8"")","E071","2025-06-04","db-31.lang.com","Windows","09:44","16:15",7.6
"ObjectId(""6849ef87ab2373184fe07ec9"")","E071","2025-06-05","srv-12.williams.com","macOS","08:50","18:42",9.8
"ObjectId(""6849ef87ab2373184fe07eca"")","E071","2025-06-06","web-85.king-ellis.com","macOS","07:35","14:01",7.2
"ObjectId(""6849ef87ab2373184fe07ecb"")","E071","2025-06-07","db-02.strong-schaefer.info","Linux","09:13","16:42",7.1
"ObjectId(""6849ef87ab2373184fe07ecc"")","E071","2025-06-08","srv-05.carter.org","Linux","09:45","17:49",9
"ObjectId(""6849ef87ab2373184fe07ecd"")","E071","2025-06-09","desktop-93.crawford-rodriguez.org","macOS","09:56","16:46",7.3
"ObjectId(""6849ef87ab2373184fe07ece"")","E071","2025-06-10","laptop-92.ramos.com","macOS","08:39","15:00",6.7
"ObjectId(""6849ef87ab2373184fe07ecf"")","E072","2025-06-01","email-41.flowers.com","macOS","08:08","15:30",6.9
"ObjectId(""6849ef87ab2373184fe07ed0"")","E072","2025-06-02","db-37.blackwell.com","Linux","07:40","14:29",7.1
"ObjectId(""6849ef87ab2373184fe07ed1"")","E072","2025-06-03","laptop-92.henry.com","Linux","10:45","18:02",8.5
"ObjectId(""6849ef87ab2373184fe07ed2"")","E072","2025-06-04","web-72.henry-jackson.net","Linux","07:59","17:46",10.2
"ObjectId(""6849ef87ab2373184fe07ed3"")","E072","2025-06-05","web-72.lucas.com","macOS","10:55","19:16",8.9
"ObjectId(""6849ef87ab2373184fe07ed4"")","E072","2025-06-06","web-10.miles-perez.com","Linux","08:59","16:47",8.2
"ObjectId(""6849ef87ab2373184fe07ed5"")","E072","2025-06-07","lt-61.walls.com","macOS","08:55","18:09",9.6
"ObjectId(""6849ef87ab2373184fe07ed6"")","E072","2025-06-08","db-25.brown.com","Windows","08:53","16:37",7.3
"ObjectId(""6849ef87ab2373184fe07ed7"")","E072","2025-06-09","srv-80.collins-wolf.com","Linux","10:29","19:30",9
"ObjectId(""6849ef87ab2373184fe07ed8"")","E072","2025-06-10","email-73.evans-scott.com","Windows","07:27","14:40",7.8
"ObjectId(""6849ef87ab2373184fe07ed9"")","E073","2025-06-01","srv-67.young-lee.com","Linux","08:37","18:53",9.6
"ObjectId(""6849ef87ab2373184fe07eda"")","E073","2025-06-02","email-72.kerr-walton.com","macOS","08:43","16:14",8.5
"ObjectId(""6849ef87ab2373184fe07edb"")","E073","2025-06-03","db-26.griffin-collins.info","Windows","10:04","18:58",7.3
"ObjectId(""6849ef87ab2373184fe07edc"")","E073","2025-06-04","desktop-83.douglas-lin.biz","macOS","08:49","16:46",8.4
"ObjectId(""6849ef87ab2373184fe07edd"")","E073","2025-06-05","laptop-15.brown.com","Windows","08:26","17:12",9
"ObjectId(""6849ef87ab2373184fe07ede"")","E073","2025-06-06","db-40.adams.net","Windows","07:56","16:19",9.4
"ObjectId(""6849ef87ab2373184fe07edf"")","E073","2025-06-07","db-75.howard-kirby.org","Windows","09:13","16:50",7.6
"ObjectId(""6849ef87ab2373184fe07ee0"")","E073","2025-06-08","laptop-05.robbins.info","Windows","09:29","19:35",10.4
"ObjectId(""6849ef87ab2373184fe07ee1"")","E073","2025-06-09","email-32.henry.com","Linux","10:51","20:59",10.1
"ObjectId(""6849ef87ab2373184fe07ee2"")","E073","2025-06-10","srv-85.adams.com","Windows","08:51","15:39",6.8
"ObjectId(""6849ef87ab2373184fe07ee3"")","E074","2025-06-01","db-40.ashley.info","Linux","08:23","17:20",8.7
"ObjectId(""6849ef87ab2373184fe07ee4"")","E074","2025-06-02","db-85.williams.biz","macOS","10:17","19:10",9.7
"ObjectId(""6849ef87ab2373184fe07ee5"")","E074","2025-06-03","srv-54.freeman.com","Windows","10:48","17:52",6.3
"ObjectId(""6849ef87ab2373184fe07ee6"")","E074","2025-06-04","db-02.jones.biz","Windows","09:09","17:06",8
"ObjectId(""6849ef87ab2373184fe07ee7"")","E074","2025-06-05","db-20.mathews.info","macOS","07:58","16:49",8.8
"ObjectId(""6849ef87ab2373184fe07ee8"")","E074","2025-06-06","db-33.smith.com","Windows","07:49","15:38",8.2
"ObjectId(""6849ef87ab2373184fe07ee9"")","E074","2025-06-07","email-80.graham.org","Linux","09:23","19:51",9.9
"ObjectId(""6849ef87ab2373184fe07eea"")","E074","2025-06-08","email-70.miller.com","Windows","10:53","17:20",7
"ObjectId(""6849ef87ab2373184fe07eeb"")","E074","2025-06-09","lt-52.brown.com","Windows","08:36","15:43",6.5
"ObjectId(""6849ef87ab2373184fe07eec"")","E074","2025-06-10","srv-59.serrano.com","macOS","10:29","20:48",9.9
"ObjectId(""6849ef87ab2373184fe07eed"")","E075","2025-06-01","web-47.miles-fernandez.net","Linux","07:39","14:46",6.9
"ObjectId(""6849ef87ab2373184fe07eee"")","E075","2025-06-02","srv-88.marquez.org","macOS","08:15","17:13",9.2
"ObjectId(""6849ef87ab2373184fe07eef"")","E075","2025-06-03","srv-42.baker-esparza.info","Linux","07:51","15:16",8.2
"ObjectId(""6849ef87ab2373184fe07ef0"")","E075","2025-06-04","db-07.sanchez-howell.com","Windows","08:07","17:29",9.7
"ObjectId(""6849ef87ab2373184fe07ef1"")","E075","2025-06-05","desktop-10.lloyd-arnold.com","Windows","07:46","17:28",10.9
"ObjectId(""6849ef87ab2373184fe07ef2"")","E075","2025-06-06","web-85.williams.biz","Linux","10:02","17:24",6.2
"ObjectId(""6849ef87ab2373184fe07ef3"")","E075","2025-06-07","lt-51.mcclain.com","Windows","10:48","17:11",7.8
"ObjectId(""6849ef87ab2373184fe07ef4"")","E075","2025-06-08","desktop-89.turner.com","macOS","08:17","16:27",7.9
"ObjectId(""6849ef87ab2373184fe07ef5"")","E075","2025-06-09","email-72.swanson.com","Windows","07:04","16:17",8.6
"ObjectId(""6849ef87ab2373184fe07ef6"")","E075","2025-06-10","lt-69.wilson-adams.com","macOS","07:48","17:24",10.4
"ObjectId(""6849ef87ab2373184fe07ef7"")","E076","2025-06-01","desktop-02.gregory-middleton.net","macOS","09:34","19:48",10
"ObjectId(""6849ef87ab2373184fe07ef8"")","E076","2025-06-02","web-51.adams.com","Linux","08:25","15:02",6.8
"ObjectId(""6849ef87ab2373184fe07ef9"")","E076","2025-06-03","lt-85.chandler.com","Linux","09:42","19:13",10.3
"ObjectId(""6849ef87ab2373184fe07efa"")","E076","2025-06-04","email-57.smith.org","macOS","07:55","16:28",9.6
"ObjectId(""6849ef87ab2373184fe07efb"")","E076","2025-06-05","web-56.garcia.com","Linux","09:13","19:23",9.9
"ObjectId(""6849ef87ab2373184fe07efc"")","E076","2025-06-06","srv-84.garcia.info","macOS","08:12","16:23",8
"ObjectId(""6849ef87ab2373184fe07efd"")","E076","2025-06-07","lt-93.moran.biz","Windows","08:06","17:18",9.1
"ObjectId(""6849ef87ab2373184fe07efe"")","E076","2025-06-08","web-61.glover-miller.com","Windows","10:16","18:39",7.9
"ObjectId(""6849ef87ab2373184fe07eff"")","E076","2025-06-09","lt-78.williams-mendoza.com","macOS","07:47","14:21",6.4
"ObjectId(""6849ef87ab2373184fe07f00"")","E076","2025-06-10","desktop-78.martin-myers.net","Linux","09:08","16:16",6.9
"ObjectId(""6849ef87ab2373184fe07f01"")","E077","2025-06-01","desktop-91.martin.com","Linux","10:50","20:19",9.9
"ObjectId(""6849ef87ab2373184fe07f02"")","E077","2025-06-02","lt-39.jones.biz","Windows","08:38","18:55",10.1
"ObjectId(""6849ef87ab2373184fe07f03"")","E077","2025-06-03","web-90.wang.com","Linux","09:01","17:41",7.8
"ObjectId(""6849ef87ab2373184fe07f04"")","E077","2025-06-04","email-09.sanchez.com","Linux","10:40","18:32",7.9
"ObjectId(""6849ef87ab2373184fe07f05"")","E077","2025-06-05","srv-25.thompson.net","macOS","09:53","18:37",8.5
"ObjectId(""6849ef87ab2373184fe07f06"")","E077","2025-06-06","lt-11.rivera.com","Windows","08:34","18:50",10
"ObjectId(""6849ef87ab2373184fe07f07"")","E077","2025-06-07","srv-69.whitaker.com","Windows","08:03","17:47",9.1
"ObjectId(""6849ef87ab2373184fe07f08"")","E077","2025-06-08","email-49.jefferson.com","macOS","10:38","18:32",7.5
"ObjectId(""6849ef87ab2373184fe07f09"")","E077","2025-06-09","lt-99.lee.net","Linux","07:13","16:26",8.8
"ObjectId(""6849ef87ab2373184fe07f0a"")","E077","2025-06-10","desktop-46.kelly.com","Linux","10:18","20:40",9.2
"ObjectId(""6849ef87ab2373184fe07f0b"")","E078","2025-06-01","desktop-25.gonzalez.info","Windows","08:07","16:22",8.4
"ObjectId(""6849ef87ab2373184fe07f0c"")","E078","2025-06-02","desktop-47.clark.com","Windows","07:37","15:54",8.6
"ObjectId(""6849ef87ab2373184fe07f0d"")","E078","2025-06-03","desktop-18.norris.com","macOS","07:20","14:38",7
"ObjectId(""6849ef87ab2373184fe07f0e"")","E078","2025-06-04","laptop-87.dodson.com","Linux","07:14","15:21",8.1
"ObjectId(""6849ef87ab2373184fe07f0f"")","E078","2025-06-05","laptop-28.cuevas.com","Windows","08:17","15:04",6.6
"ObjectId(""6849ef87ab2373184fe07f10"")","E078","2025-06-06","db-25.smith-johnson.biz","Linux","07:02","16:36",8.9
"ObjectId(""6849ef87ab2373184fe07f11"")","E078","2025-06-07","lt-73.smith-baker.com","Linux","09:37","19:09",9.8
"ObjectId(""6849ef87ab2373184fe07f12"")","E078","2025-06-08","desktop-71.mendez-moreno.info","Windows","10:40","20:16",10
"ObjectId(""6849ef87ab2373184fe07f13"")","E078","2025-06-09","db-25.cruz.net","macOS","08:40","16:24",8.3
"ObjectId(""6849ef87ab2373184fe07f14"")","E078","2025-06-10","laptop-36.calhoun.com","macOS","08:18","18:55",9.5
"ObjectId(""6849ef87ab2373184fe07f15"")","E079","2025-06-01","laptop-33.anderson.com","Linux","07:34","17:43",10.1
"ObjectId(""6849ef87ab2373184fe07f16"")","E079","2025-06-02","email-86.kennedy.com","Linux","08:00","17:30",9.5
"ObjectId(""6849ef87ab2373184fe07f17"")","E079","2025-06-03","laptop-80.vaughn.org","Linux","09:37","16:33",7.3
"ObjectId(""6849ef87ab2373184fe07f18"")","E079","2025-06-04","desktop-51.gibbs.org","Windows","07:23","16:40",9.4
"ObjectId(""6849ef87ab2373184fe07f19"")","E079","2025-06-05","desktop-80.hunt.com","macOS","08:44","16:39",7.9
"ObjectId(""6849ef87ab2373184fe07f1a"")","E079","2025-06-06","desktop-41.gray-raymond.com","Linux","07:12","14:44",6.7
"ObjectId(""6849ef87ab2373184fe07f1b"")","E079","2025-06-07","web-25.estrada.com","macOS","07:01","17:34",9.3
"ObjectId(""6849ef87ab2373184fe07f1c"")","E079","2025-06-08","web-94.lowe.com","macOS","08:29","17:15",9
"ObjectId(""6849ef87ab2373184fe07f1d"")","E079","2025-06-09","desktop-84.drake.org","Linux","09:28","18:18",8.4
"ObjectId(""6849ef87ab2373184fe07f1e"")","E079","2025-06-10","lt-78.pham.com","Windows","09:50","17:56",7.9
"ObjectId(""6849ef87ab2373184fe07f1f"")","E080","2025-06-01","lt-07.holmes.com","Windows","09:58","19:56",10.1
"ObjectId(""6849ef87ab2373184fe07f20"")","E080","2025-06-02","desktop-67.jones.com","Linux","07:54","14:40",7.2
"ObjectId(""6849ef87ab2373184fe07f21"")","E080","2025-06-03","laptop-13.becker-acosta.com","macOS","08:55","17:22",9.2
"ObjectId(""6849ef87ab2373184fe07f22"")","E080","2025-06-04","desktop-10.miller.com","Windows","07:47","14:35",7.3
"ObjectId(""6849ef87ab2373184fe07f23"")","E080","2025-06-05","email-61.farrell.com","Linux","08:08","18:43",10.9
"ObjectId(""6849ef87ab2373184fe07f24"")","E080","2025-06-06","email-98.pace.com","macOS","08:40","15:51",6.7
"ObjectId(""6849ef87ab2373184fe07f25"")","E080","2025-06-07","email-93.harris.net","Windows","07:03","14:44",7.8
"ObjectId(""6849ef87ab2373184fe07f26"")","E080","2025-06-08","laptop-61.flores-brown.biz","Linux","10:43","20:12",10.6
"ObjectId(""6849ef87ab2373184fe07f27"")","E080","2025-06-09","web-15.becker.org","macOS","08:59","15:53",6.4
"ObjectId(""6849ef87ab2373184fe07f28"")","E080","2025-06-10","srv-38.morrison.com","macOS","07:10","17:49",9.5
"ObjectId(""6849ef87ab2373184fe07f29"")","E081","2025-06-01","db-73.miller.info","macOS","09:34","17:07",7.5
"ObjectId(""6849ef87ab2373184fe07f2a"")","E081","2025-06-02","email-43.powell-parker.org","macOS","08:51","16:25",7.4
"ObjectId(""6849ef87ab2373184fe07f2b"")","E081","2025-06-03","web-78.graham-gordon.com","Linux","08:43","17:06",9
"ObjectId(""6849ef87ab2373184fe07f2c"")","E081","2025-06-04","lt-13.morrison.com","Windows","07:14","14:30",7
"ObjectId(""6849ef87ab2373184fe07f2d"")","E081","2025-06-05","laptop-13.fleming-flores.com","Windows","08:44","16:19",7.6
"ObjectId(""6849ef87ab2373184fe07f2e"")","E081","2025-06-06","email-94.bright.org","Linux","10:23","20:39",10.3
"ObjectId(""6849ef87ab2373184fe07f2f"")","E081","2025-06-07","web-29.thompson.com","macOS","07:44","14:29",6.6
"ObjectId(""6849ef87ab2373184fe07f30"")","E081","2025-06-08","email-95.moore.com","macOS","09:08","16:14",6.7
"ObjectId(""6849ef87ab2373184fe07f31"")","E081","2025-06-09","srv-79.wells-lucero.com","Windows","10:17","17:38",7.6
"ObjectId(""6849ef87ab2373184fe07f32"")","E081","2025-06-10","laptop-67.mcgee.com","Linux","09:26","18:53",9.3
"ObjectId(""6849ef87ab2373184fe07f33"")","E082","2025-06-01","db-73.vega.com","Linux","10:28","19:42",8.9
"ObjectId(""6849ef87ab2373184fe07f34"")","E082","2025-06-02","web-76.acevedo-mcguire.biz","Windows","09:41","16:14",7.2
"ObjectId(""6849ef87ab2373184fe07f35"")","E082","2025-06-03","lt-82.morales.net","Linux","09:18","18:52",8.9
"ObjectId(""6849ef87ab2373184fe07f36"")","E082","2025-06-04","lt-46.ramos.biz","Linux","10:42","17:32",7.3
"ObjectId(""6849ef87ab2373184fe07f37"")","E082","2025-06-05","web-46.bowman.info","Windows","10:06","19:41",8.7
"ObjectId(""6849ef87ab2373184fe07f38"")","E082","2025-06-06","laptop-72.hicks.net","Linux","09:54","16:53",7.9
"ObjectId(""6849ef87ab2373184fe07f39"")","E082","2025-06-07","db-62.ho.com","Windows","09:42","16:24",7.1
"ObjectId(""6849ef87ab2373184fe07f3a"")","E082","2025-06-08","web-43.wade.info","Windows","08:01","17:12",9
"ObjectId(""6849ef87ab2373184fe07f3b"")","E082","2025-06-09","lt-88.case.info","Windows","09:05","16:13",6.5
"ObjectId(""6849ef87ab2373184fe07f3c"")","E082","2025-06-10","desktop-86.bowen.com","macOS","09:50","16:35",7
"ObjectId(""6849ef87ab2373184fe07f3d"")","E083","2025-06-01","email-32.munoz-silva.com","Windows","09:20","17:33",8.6
"ObjectId(""6849ef87ab2373184fe07f3e"")","E083","2025-06-02","email-15.clark-chavez.com","Windows","07:21","14:38",7.8
"ObjectId(""6849ef87ab2373184fe07f3f"")","E083","2025-06-03","srv-81.duke.com","Windows","10:28","17:04",7.2
"ObjectId(""6849ef87ab2373184fe07f40"")","E083","2025-06-04","email-11.davis.com","macOS","07:22","15:24",8
"ObjectId(""6849ef87ab2373184fe07f41"")","E083","2025-06-05","db-16.brown.biz","macOS","10:42","17:30",6.3
"ObjectId(""6849ef87ab2373184fe07f42"")","E083","2025-06-06","db-79.nelson.com","Linux","09:59","16:44",6.1
"ObjectId(""6849ef87ab2373184fe07f43"")","E083","2025-06-07","web-76.sanchez.net","Windows","10:44","18:42",8.9
"ObjectId(""6849ef87ab2373184fe07f44"")","E083","2025-06-08","lt-08.barron-knight.com","macOS","07:52","15:18",7.3
"ObjectId(""6849ef87ab2373184fe07f45"")","E083","2025-06-09","laptop-28.alvarez-murphy.com","macOS","07:27","15:08",7.9
"ObjectId(""6849ef87ab2373184fe07f46"")","E083","2025-06-10","desktop-04.randall.info","Windows","08:37","16:46",8.2
"ObjectId(""6849ef87ab2373184fe07f47"")","E084","2025-06-01","desktop-98.spence-williams.biz","Linux","08:30","17:35",9.1
"ObjectId(""6849ef87ab2373184fe07f48"")","E084","2025-06-02","email-33.johnston.info","Windows","10:35","20:45",10.1
"ObjectId(""6849ef87ab2373184fe07f49"")","E084","2025-06-03","db-28.higgins-daniel.com","macOS","07:22","17:26",9.7
"ObjectId(""6849ef87ab2373184fe07f4a"")","E084","2025-06-04","db-05.walton.org","Windows","10:59","20:23",10.4
"ObjectId(""6849ef87ab2373184fe07f4b"")","E084","2025-06-05","laptop-33.barnes-reyes.com","macOS","07:03","16:34",9.4
"ObjectId(""6849ef87ab2373184fe07f4c"")","E084","2025-06-06","web-78.soto-riley.com","macOS","07:05","17:09",9.2
"ObjectId(""6849ef87ab2373184fe07f4d"")","E084","2025-06-07","email-21.santiago.org","Windows","07:03","15:38",8.1
"ObjectId(""6849ef87ab2373184fe07f4e"")","E084","2025-06-08","desktop-38.hall.info","Linux","10:37","17:31",6.8
"ObjectId(""6849ef87ab2373184fe07f4f"")","E084","2025-06-09","srv-30.trevino.com","Windows","07:34","16:02",8.9
"ObjectId(""6849ef87ab2373184fe07f50"")","E084","2025-06-10","web-80.lawrence-camacho.com","macOS","08:01","18:59",9.2
"ObjectId(""6849ef87ab2373184fe07f51"")","E085","2025-06-01","email-21.montoya.org","Linux","09:47","18:55",9.5
"ObjectId(""6849ef87ab2373184fe07f52"")","E085","2025-06-02","desktop-88.clements-blackburn.com","Linux","07:10","15:17",8.4
"ObjectId(""6849ef87ab2373184fe07f53"")","E085","2025-06-03","desktop-49.webster.org","macOS","09:12","18:39",8.7
"ObjectId(""6849ef87ab2373184fe07f54"")","E085","2025-06-04","laptop-89.white-west.com","Linux","09:35","18:57",9.3
"ObjectId(""6849ef87ab2373184fe07f55"")","E085","2025-06-05","web-66.rich.com","macOS","08:38","16:30",8.5
"ObjectId(""6849ef87ab2373184fe07f56"")","E085","2025-06-06","email-46.lopez-gill.com","Windows","08:07","16:06",7.5
"ObjectId(""6849ef87ab2373184fe07f57"")","E085","2025-06-07","web-74.wilson-black.com","Linux","07:10","16:27",9.1
"ObjectId(""6849ef87ab2373184fe07f58"")","E085","2025-06-08","web-21.blevins-caldwell.com","Linux","10:06","19:35",8.9
"ObjectId(""6849ef87ab2373184fe07f59"")","E085","2025-06-09","web-14.rose-hamilton.com","Linux","10:07","20:07",10
"ObjectId(""6849ef87ab2373184fe07f5a"")","E085","2025-06-10","laptop-50.oneill-henry.com","Windows","09:33","16:23",7.1
"ObjectId(""6849ef87ab2373184fe07f5b"")","E086","2025-06-01","srv-84.allen.com","Linux","08:05","15:36",6.3
"ObjectId(""6849ef87ab2373184fe07f5c"")","E086","2025-06-02","laptop-83.spencer-rodriguez.com","Windows","10:33","20:33",10.2
"ObjectId(""6849ef87ab2373184fe07f5d"")","E086","2025-06-03","srv-89.bentley.net","Windows","07:32","14:36",7
"ObjectId(""6849ef87ab2373184fe07f5e"")","E086","2025-06-04","db-62.santos-crawford.com","Windows","09:54","16:58",6.7
"ObjectId(""6849ef87ab2373184fe07f5f"")","E086","2025-06-05","desktop-27.white.org","Linux","08:35","16:36",8.2
"ObjectId(""6849ef87ab2373184fe07f60"")","E086","2025-06-06","email-58.jones.com","macOS","07:13","15:41",7.7
"ObjectId(""6849ef87ab2373184fe07f61"")","E086","2025-06-07","lt-08.wilson.com","Windows","10:57","19:19",9.2
"ObjectId(""6849ef87ab2373184fe07f62"")","E086","2025-06-08","db-67.petersen.com","Linux","08:38","15:55",7
"ObjectId(""6849ef87ab2373184fe07f63"")","E086","2025-06-09","db-87.anderson.com","Linux","07:38","17:27",10.7
"ObjectId(""6849ef87ab2373184fe07f64"")","E086","2025-06-10","desktop-76.brown.com","macOS","10:55","19:35",8.5
